274,163099,1,"2016-01-13",,Y
1770,1222166,2,"2020-01-13",,Y
1992,547970,3,"2019-01-13",,Y
2552,1326007,4,"2018-01-13",,Y
3086,333661,5,"2017-01-13",,Y
4270,993891,6,"2016-01-13",,Y
5116,838150,7,"2020-01-13",,Y
5364,272605,8,"2019-01-13",,Y
5742,853270,9,"2018-01-13",,Y
6614,522892,10,"2017-01-13",,Y
7304,1265650,11,"2016-01-13",,Y
8800,579801,12,"2016-01-13",,Y
9646,1085357,13,"2020-01-13",,Y
9894,465981,14,"2019-01-13",,Y
10272,1796323,15,"2018-01-13",,Y
11144,185951,16,"2017-01-13",,Y
11834,950392,17,"2016-01-13",,Y
13330,1631243,18,"2020-01-13",,Y
13552,119813,19,"2019-01-13",,Y
14112,213251,20,"2018-01-13",,Y
14646,1751656,21,"2016-01-13",,Y
16142,678334,22,"2017-01-13",,Y
16832,903881,23,"2016-01-13",,Y
18328,895841,24,"2020-01-13",,Y
18550,167046,25,"2019-01-13",,Y
19110,853497,26,"2018-01-13",,Y
19644,1813257,27,"2017-01-13",,Y
20828,1608276,28,"2016-01-13",,Y
21674,920384,29,"2020-01-13",,Y
21922,1311497,30,"2019-01-13",,Y
22300,30377,31,"2016-01-13",,Y
23796,1349598,32,"2018-01-13",,Y
24330,750076,33,"2017-01-13",,Y
25514,1472270,34,"2016-01-13",,Y
26360,1054111,35,"2020-01-13",,Y
26608,1505396,36,"2019-01-13",,Y
26986,169225,37,"2018-01-13",,Y
27858,366002,38,"2017-01-13",,Y
28548,618238,39,"2016-01-13",,Y
30044,1775908,40,"2020-01-13",,Y
30266,1102220,41,"2016-01-13",,Y
31762,78588,42,"2019-01-13",,Y
32140,1690927,43,"2018-01-13",,Y
33012,204487,44,"2017-01-13",,Y
33702,1332138,45,"2016-01-13",,Y
35198,540731,46,"2020-01-13",,Y
35420,949186,47,"2019-01-13",,Y
35980,951243,48,"2018-01-13",,Y
36514,338089,49,"2017-01-13",,Y
37698,239817,50,"2016-01-13",,Y
38544,1222369,51,"2016-01-13",,Y
40040,653586,52,"2020-01-13",,Y
40262,120988,53,"2019-01-13",,Y
40822,1032159,54,"2018-01-13",,Y
41356,700209,55,"2017-01-13",,Y
42540,755834,56,"2016-01-13",,Y
43386,1017750,57,"2020-01-13",,Y
43634,654121,58,"2019-01-13",,Y
44012,820353,59,"2018-01-13",,Y
44884,248133,60,"2017-01-13",,Y
45574,1615866,61,"2016-01-13",,Y
47070,267942,62,"2016-01-13",,Y
47916,32368,63,"2020-01-13",,Y
48164,1617693,64,"2019-01-13",,Y
48542,945969,65,"2018-01-13",,Y
49414,1528833,66,"2017-01-13",,Y
50104,774079,67,"2016-01-13",,Y
51600,854121,68,"2020-01-13",,Y
51822,1129991,69,"2019-01-13",,Y
52382,462887,70,"2018-01-13",,Y
52916,501992,71,"2016-01-13",,Y
54412,1601419,72,"2017-01-13",,Y
55102,1372971,73,"2016-01-13",,Y
56598,24478,74,"2020-01-13",,Y
56820,1401218,75,"2019-01-13",,Y
57380,607338,76,"2018-01-13",,Y
57914,1522414,77,"2017-01-13",,Y
59098,1240593,78,"2016-01-13",,Y
59944,504701,79,"2020-01-13",,Y
60192,964177,80,"2019-01-13",,Y
60570,616070,81,"2016-01-13",,Y
62066,277916,82,"2018-01-13",,Y
62600,314333,83,"2017-01-13",,Y
63784,291731,84,"2016-01-13",,Y
64630,1352487,85,"2020-01-13",,Y
64878,544642,86,"2019-01-13",,Y
65256,1653772,87,"2018-01-13",,Y
66128,1244498,88,"2017-01-13",,Y
66818,438037,89,"2016-01-13",,Y
68314,1556810,90,"2020-01-13",,Y
68536,621631,91,"2016-01-13",,Y
70032,605824,92,"2019-01-13",,Y
70410,1258224,93,"2018-01-13",,Y
71282,1016967,94,"2017-01-13",,Y
71972,579387,95,"2016-01-13",,Y
73468,706307,96,"2020-01-13",,Y
73690,1491124,97,"2019-01-13",,Y
74250,993209,98,"2018-01-13",,Y
74784,903818,99,"2017-01-13",,Y
75968,1251521,100,"2016-01-13",,Y
76814,1222718,101,"2016-01-13",,Y
78310,1797092,102,"2020-01-13",,Y
78532,774161,103,"2019-01-13",,Y
79092,717284,104,"2018-01-13",,Y
79626,583479,105,"2017-01-13",,Y
80810,1784305,106,"2016-01-13",,Y
81656,1592468,107,"2020-01-13",,Y
81904,22912,108,"2019-01-13",,Y
82282,1485336,109,"2018-01-13",,Y
83154,1255724,110,"2017-01-13",,Y
83844,747616,111,"2016-01-13",,Y
85340,1192897,112,"2016-01-13",,Y
86186,702291,113,"2020-01-13",,Y
86434,1346894,114,"2019-01-13",,Y
86812,414040,115,"2018-01-13",,Y
87684,1007026,116,"2017-01-13",,Y
88374,1630523,117,"2016-01-13",,Y
89870,1550720,118,"2020-01-13",,Y
90092,404539,119,"2019-01-13",,Y
90652,1507588,120,"2018-01-13",,Y
91186,990644,121,"2016-01-13",,Y
92682,1340527,122,"2017-01-13",,Y
93372,590643,123,"2016-01-13",,Y
94868,915908,124,"2020-01-13",,Y
95090,1498998,125,"2019-01-13",,Y
95650,426340,126,"2018-01-13",,Y
96184,133789,127,"2017-01-13",,Y
97368,1405974,128,"2016-01-13",,Y
98214,1303497,129,"2020-01-13",,Y
98462,1289140,130,"2019-01-13",,Y
98840,816882,131,"2016-01-13",,Y
100336,932156,132,"2018-01-13",,Y
100870,276559,133,"2017-01-13",,Y
102054,1236386,134,"2016-01-13",,Y
102900,1719493,135,"2020-01-13",,Y
103148,91648,136,"2019-01-13",,Y
103526,1296480,137,"2018-01-13",,Y
104398,1314640,138,"2017-01-13",,Y
105088,1638228,139,"2016-01-13",,Y
106584,330549,140,"2020-01-13",,Y
106806,1050055,141,"2016-01-13",,Y
108302,1098671,142,"2019-01-13",,Y
108680,140291,143,"2018-01-13",,Y
109552,783158,144,"2017-01-13",,Y
110242,1337097,145,"2016-01-13",,Y
111738,1225713,146,"2020-01-13",,Y
111960,895043,147,"2019-01-13",,Y
112520,1034030,148,"2018-01-13",,Y
113054,784248,149,"2017-01-13",,Y
114238,918159,150,"2016-01-13",,Y
115084,882039,151,"2016-01-13",,Y
116580,690859,152,"2020-01-13",,Y
116802,1593528,153,"2019-01-13",,Y
117362,1429014,154,"2018-01-13",,Y
117896,100943,155,"2017-01-13",,Y
119080,1235336,156,"2016-01-13",,Y
119926,344950,157,"2020-01-13",,Y
120174,830998,158,"2019-01-13",,Y
120552,802715,159,"2018-01-13",,Y
121424,1040059,160,"2017-01-13",,Y
122114,1123433,161,"2016-01-13",,Y
123610,195587,162,"2016-01-13",,Y
124456,1709213,163,"2020-01-13",,Y
