196,1,1,"2016-01-13",,Y
1692,2,2,"2020-01-13",,Y
1914,3,3,"2019-01-13",,Y
2474,4,4,"2018-01-13",,Y
3008,5,5,"2017-01-13",,Y
4192,6,6,"2016-01-13",,Y
5038,7,7,"2020-01-13",,Y
5286,8,8,"2019-01-13",,Y
5664,9,9,"2018-01-13",,Y
6536,10,10,"2017-01-13",,Y
7226,11,11,"2016-01-13",,Y
8722,12,12,"2016-01-13",,Y
9568,13,13,"2020-01-13",,Y
9816,14,14,"2019-01-13",,Y
10194,15,15,"2018-01-13",,Y
11066,16,16,"2017-01-13",,Y
11756,17,17,"2016-01-13",,Y
13252,18,18,"2020-01-13",,Y
13474,19,19,"2019-01-13",,Y
14034,20,20,"2018-01-13",,Y
14568,21,21,"2016-01-13",,Y
16064,22,22,"2017-01-13",,Y
16754,23,23,"2016-01-13",,Y
18250,24,24,"2020-01-13",,Y
18472,25,25,"2019-01-13",,Y
19032,26,26,"2018-01-13",,Y
19566,27,27,"2017-01-13",,Y
20750,28,28,"2016-01-13",,Y
21596,29,29,"2020-01-13",,Y
21844,30,30,"2019-01-13",,Y
22222,31,31,"2016-01-13",,Y
23718,32,32,"2018-01-13",,Y
24252,33,33,"2017-01-13",,Y
25436,34,34,"2016-01-13",,Y
26282,35,35,"2020-01-13",,Y
26530,36,36,"2019-01-13",,Y
26908,37,37,"2018-01-13",,Y
27780,38,38,"2017-01-13",,Y
28470,39,39,"2016-01-13",,Y
29966,40,40,"2020-01-13",,Y
30188,41,41,"2016-01-13",,Y
31684,42,42,"2019-01-13",,Y
32062,43,43,"2018-01-13",,Y
32934,44,44,"2017-01-13",,Y
33624,45,45,"2016-01-13",,Y
35120,46,46,"2020-01-13",,Y
35342,47,47,"2019-01-13",,Y
35902,48,48,"2018-01-13",,Y
36436,49,49,"2017-01-13",,Y
37620,50,50,"2016-01-13",,Y
38466,51,51,"2016-01-13",,Y
39962,52,52,"2020-01-13",,Y
40184,53,53,"2019-01-13",,Y
40744,54,54,"2018-01-13",,Y
41278,55,55,"2017-01-13",,Y
42462,56,56,"2016-01-13",,Y
43308,57,57,"2020-01-13",,Y
43556,58,58,"2019-01-13",,Y
43934,59,59,"2018-01-13",,Y
44806,60,60,"2017-01-13",,Y
45496,61,61,"2016-01-13",,Y
46992,62,62,"2016-01-13",,Y
47838,63,63,"2020-01-13",,Y
48086,64,64,"2019-01-13",,Y
48464,65,65,"2018-01-13",,Y
49336,66,66,"2017-01-13",,Y
50026,67,67,"2016-01-13",,Y
51522,68,68,"2020-01-13",,Y
51744,69,69,"2019-01-13",,Y
52304,70,70,"2018-01-13",,Y
52838,71,71,"2016-01-13",,Y
54334,72,72,"2017-01-13",,Y
55024,73,73,"2016-01-13",,Y
56520,74,74,"2020-01-13",,Y
56742,75,75,"2019-01-13",,Y
57302,76,76,"2018-01-13",,Y
57836,77,77,"2017-01-13",,Y
59020,78,78,"2016-01-13",,Y
59866,79,79,"2020-01-13",,Y
60114,80,80,"2019-01-13",,Y
60492,81,81,"2016-01-13",,Y
61988,82,82,"2018-01-13",,Y
62522,83,83,"2017-01-13",,Y
63706,84,84,"2016-01-13",,Y
64552,85,85,"2020-01-13",,Y
64800,86,86,"2019-01-13",,Y
65178,87,87,"2018-01-13",,Y
66050,88,88,"2017-01-13",,Y
66740,89,89,"2016-01-13",,Y
68236,90,90,"2020-01-13",,Y
68458,91,91,"2016-01-13",,Y
69954,92,92,"2019-01-13",,Y
70332,93,93,"2018-01-13",,Y
71204,94,94,"2017-01-13",,Y
71894,95,95,"2016-01-13",,Y
73390,96,96,"2020-01-13",,Y
73612,97,97,"2019-01-13",,Y
74172,98,98,"2018-01-13",,Y
74706,99,99,"2017-01-13",,Y
75890,100,100,"2016-01-13",,Y
76736,101,101,"2016-01-13",,Y
78232,102,102,"2020-01-13",,Y
78454,103,103,"2019-01-13",,Y
79014,104,104,"2018-01-13",,Y
